Time,Tt,wt,Ts,PINN_Tt,PINN_wt,PINN_Ts
568.2,27.226871,8.183299,5.7046776,26.956295,8.190599,5.5786324
568.3000000000001,27.22455,8.183367,5.6057014,26.95023,8.19068,5.4784646
568.4,27.22222,8.1834345,5.50726,26.944124,8.190765,5.378836
568.5,27.21988,8.183503,5.4093733,26.937973,8.190848,5.2797623
568.6,27.217531,8.183572,5.312062,26.931786,8.190933,5.1812725
568.7,27.215174,8.1836405,5.2153463,26.925554,8.191021,5.08338
568.8000000000001,27.212807,8.183709,5.119248,26.919281,8.191107,4.9861107
568.9,27.21043,8.183778,5.0237875,26.91298,8.191194,4.889484
569.0,27.208046,8.183846,4.9289856,26.90665,8.191282,4.793521
569.1,27.205652,8.183915,4.834864,26.900286,8.191372,4.6982446
569.2,27.203249,8.183985,4.7414436,26.893883,8.191462,4.6036763
569.3000000000001,27.200838,8.184054,4.648746,26.887455,8.191552,4.5098367
569.4,27.198418,8.184124,4.5567923,26.881004,8.191643,4.4167447
569.5,27.19599,8.184194,4.4656043,26.874538,8.191733,4.3244276
569.6,27.193552,8.184263,4.3752036,26.868042,8.191825,4.232907
569.7,27.191107,8.184333,4.2856116,26.861523,8.191922,4.1422005
569.8000000000001,27.188652,8.184402,4.196851,26.85498,8.192012,4.0523353
569.9,27.18619,8.184473,4.108942,26.84843,8.192108,3.9633257
570.0,27.18372,8.184544,4.021908,26.841873,8.192205,3.8752046
570.1,27.18124,8.184614,3.9357696,26.835299,8.192302,3.787987
570.2,27.178753,8.184685,3.8505492,26.828728,8.192398,3.7016964
570.3000000000001,27.176258,8.184755,3.7662687,26.822132,8.192493,3.6163533
570.4,27.173756,8.184826,3.68295,26.815552,8.192593,3.531986
570.5,27.171244,8.184896,3.6006148,26.808956,8.192688,3.448612
570.6,27.168724,8.184967,3.519285,26.802372,8.192788,3.3662546
570.7,27.166197,8.185038,3.438982,26.795784,8.192887,3.284932
570.8000000000001,27.163662,8.185109,3.359728,26.789217,8.192988,3.2046747
570.9,27.16112,8.185181,3.2815444,26.78265,8.193088,3.125498
571.0,27.15857,8.185252,3.2044528,26.776096,8.193188,3.0474231
571.1,27.156012,8.185324,3.1284747,26.769566,8.19329,2.9704769
571.2,27.153446,8.185395,3.0536315,26.763039,8.193389,2.8946767
571.3000000000001,27.150873,8.185467,2.9799447,26.756538,8.193493,2.8200498
571.4,27.148293,8.185538,2.9074352,26.750076,8.193593,2.7466116
571.5,27.145706,8.18561,2.8361242,26.74362,8.193692,2.6743863
571.6,27.143112,8.185681,2.7660325,26.737202,8.193794,2.6033947
571.7,27.14051,8.185753,2.697181,26.73082,8.193897,2.533661
571.8000000000001,27.137901,8.185824,2.62959,26.724468,8.193998,2.4652016
571.9,27.135286,8.185896,2.56328,26.71815,8.194101,2.398036
572.0,27.132664,8.185967,2.4982715,26.711884,8.194201,2.3321915
572.1,27.130035,8.18604,2.434584,26.70565,8.194305,2.2676818
572.2,27.1274,8.186112,2.3722372,26.69947,8.194408,2.2045329
572.3000000000001,27.124758,8.186185,2.311251,26.693333,8.19451,2.1427603
572.4,27.122108,8.186257,2.2516444,26.687248,8.194614,2.0823839
572.5,27.119453,8.18633,2.1934364,26.681221,8.194715,2.023423
572.6,27.11679,8.186402,2.1366458,26.675243,8.194817,1.9658978
572.7,27.114122,8.186475,2.081291,26.669334,8.194919,1.9098268
572.8000000000001,27.111448,8.186547,2.02739,26.663485,8.19502,1.855231
572.9,27.108768,8.18662,1.9749608,26.657703,8.19512,1.8021224
573.0,27.106081,8.186692,1.9240208,26.651985,8.195219,1.7505252
573.1,27.103388,8.186765,1.874587,26.646336,8.19532,1.7004545
573.2,27.100689,8.186837,1.8266764,26.640759,8.195418,1.6519258
573.3000000000001,27.097984,8.18691,1.7803051,26.635265,8.1955185,1.6049562
573.4,27.095274,8.186982,1.7354895,26.629845,8.195617,1.5595634
573.5,27.092558,8.187055,1.692245,26.6245,8.195715,1.5157619
573.6,27.089836,8.187127,1.650587,26.619244,8.195812,1.4735696
573.7,27.087109,8.1872,1.6105301,26.61406,8.195906,1.4329996
573.8000000000001,27.084375,8.187272,1.5720888,26.608978,8.196003,1.3940656
573.9,27.081638,8.187345,1.535277,26.603975,8.1960945,1.3567824
574.0,27.078896,8.187417,1.5001084,26.59907,8.196191,1.3211665
574.1,27.076147,8.1874895,1.4665958,26.594255,8.19628,1.2872291
574.2,27.073393,8.187562,1.4347517,26.58953,8.196373,1.2549815
574.3000000000001,27.070635,8.187634,1.4045883,26.584904,8.1964655,1.2244389
574.4,27.067871,8.187707,1.3761171,26.58038,8.196555,1.1956108
574.5,27.065104,8.187779,1.3493491,26.57596,8.196645,1.1685083
574.6,27.06233,8.187852,1.324295,26.571632,8.1967325,1.1431448
574.7,27.059553,8.187924,1.3009648,26.567413,8.196816,1.1195285
574.8000000000001,27.056772,8.187997,1.2793679,26.563297,8.196903,1.0976694
574.9,27.053986,8.188069,1.2595133,26.559288,8.196988,1.0775774
575.0,27.051195,8.188142,1.2414092,26.555395,8.197073,1.0592601
575.1,27.0484,8.188214,1.2250636,26.551594,8.197155,1.0427225
575.2,27.045603,8.188287,1.2104836,26.547913,8.197231,1.0279768
575.3000000000001,27.0428,8.188359,1.197676,26.54434,8.197313,1.0150301
575.4,27.039995,8.188432,1.1866468,26.540892,8.197393,1.0038846
575.5,27.037186,8.188504,1.1774015,26.537548,8.197469,0.99454814
575.6,27.034372,8.188577,1.1699451,26.53431,8.197548,0.9870241
575.7,27.031555,8.188649,1.1642818,26.531197,8.19762,0.9813188
575.8000000000001,27.028736,8.188722,1.1604152,26.52819,8.197695,0.9774373
575.9,27.025913,8.188794,1.1583484,26.525307,8.197764,0.97537977
576.0,27.023087,8.188867,1.158084,26.522533,8.197836,0.9751466
576.1,27.020258,8.188939,1.1596236,26.519875,8.197903,0.9767445
576.2,27.017426,8.189012,1.1629685,26.517345,8.197972,0.98017484
576.3000000000001,27.014591,8.189084,1.1681192,26.514923,8.198036,0.9854358
576.4,27.011755,8.189157,1.1750757,26.512611,8.198106,0.99252397
576.5,27.008915,8.189229,1.1838373,26.510433,8.198168,1.0014436
576.6,27.006073,8.189301,1.1944027,26.508366,8.198229,1.0121944
576.7,27.00323,8.189372,1.2067698,26.506401,8.198288,1.0247691
576.8000000000001,27.000383,8.189444,1.2209363,26.504566,8.198351,1.03917
576.9,26.997536,8.189515,1.2368988,26.502842,8.198406,1.0553906
577.0,26.994686,8.189587,1.2546533,26.501236,8.198464,1.0734308
577.1,26.991835,8.189658,1.2741956,26.49973,8.198518,1.0932801
577.2,26.988983,8.18973,1.2955202,26.498352,8.19857,1.1149366
577.3000000000001,26.98613,8.189801,1.3186216,26.49708,8.1986265,1.138396
577.4,26.983274,8.189873,1.3434935,26.495914,8.198678,1.1636512
577.5,26.98042,8.189944,1.3701285,26.494867,8.198727,1.1906903
577.6,26.977562,8.190016,1.3985193,26.49393,8.198779,1.2195117
577.7,26.974705,8.190087,1.4286575,26.493095,8.198823,1.2501025
577.8000000000001,26.971846,8.190158,1.4605343,26.49237,8.198873,1.2824585
577.9,26.968987,8.190228,1.4941403,26.491753,8.198916,1.3165658
578.0,26.966127,8.190299,1.5294653,26.491228,8.198959,1.3524153
578.1,26.963268,8.19037,1.5664989,26.49081,8.199002,1.3899965
578.2,26.96041,8.19044,1.6052297,26.490498,8.199042,1.4292967
578.3000000000001,26.95755,8.190511,1.645646,26.49028,8.199083,1.4703052
578.4,26.95469,8.190581,1.6877354,26.490162,8.199123,1.5130134
578.5,26.951834,8.190652,1.731485,26.490135,8.199164,1.5573978
578.6,26.948977,8.190722,1.7768813,26.490208,8.199202,1.6034548
578.7,26.94612,8.190792,1.8239104,26.49036,8.19924,1.6511662
