Time,Tt_actual,wt_actual,Ts_actual,fa_dot,fw_dot,u3,Tt_ref,wt_ref,Ts_ref
0.71,23.985481,8.010255,12.831097,5.0,0.0,-0.05,24.323220255890988,8.71518936637242,15.0
0.72,23.984549,8.009756,13.470559,5.0,0.0,-0.05,24.323220255890988,8.71518936637242,15.0
0.73,23.983694,8.009257,14.078817,5.0,0.0,-0.05,24.323220255890988,8.71518936637242,15.0
0.74,23.982912,8.008759,14.657394,5.0,0.0,-0.05,24.323220255890988,8.71518936637242,15.0
0.75,23.983086,8.00907,14.2593155,1.031,0.00243,0.031,24.323220255890988,8.71518936637242,15.0
0.76,23.983248,8.009382,13.865319,1.031,0.00243,0.031,24.323220255890988,8.71518936637242,15.0
0.77,23.9834,8.009694,13.475363,1.031,0.00243,0.031,24.323220255890988,8.71518936637242,15.0
0.78,23.983543,8.010006,13.089406,1.031,0.00243,0.031,24.323220255890988,8.71518936637242,15.0
0.79,23.983677,8.010318,12.707407,1.031,0.00243,0.031,24.323220255890988,8.71518936637242,15.0
0.8,23.984066,8.01082,12.083326,0.1,0.003,0.05,24.323220255890988,8.71518936637242,15.0
0.81,23.984453,8.011323,11.459869,0.1,0.003,0.05,24.323220255890988,8.71518936637242,15.0
0.8200000000000001,23.984838,8.011826,10.837035,0.1,0.003,0.05,24.323220255890988,8.71518936637242,15.0
0.8300000000000001,23.985222,8.012328,10.214824,0.1,0.003,0.05,24.323220255890988,8.71518936637242,15.0
0.84,23.985605,8.012831,9.593234,0.1,0.003,0.05,24.323220255890988,8.71518936637242,15.0
0.85,23.985987,8.013333,8.972266,0.1,0.003,0.05,24.323220255890988,8.71518936637242,15.0
0.86,23.986366,8.013836,8.351918,0.1,0.003,0.05,24.323220255890988,8.71518936637242,15.0
0.87,23.986744,8.0143385,7.7321906,0.1,0.003,0.05,24.323220255890988,8.71518936637242,15.0
0.88,23.98712,8.014841,7.1130824,0.1,0.003,0.05,24.323220255890988,8.71518936637242,15.0
0.89,23.987494,8.015344,6.494593,0.1,0.003,0.05,24.323220255890988,8.71518936637242,15.0
0.9,23.985788,8.014844,7.4430013,5.0,0.0,-0.05,24.323220255890988,8.71518936637242,15.0
0.91,23.9842,8.014344,8.345109,5.0,0.0,-0.05,24.323220255890988,8.71518936637242,15.0
0.92,23.982721,8.0138445,9.203179,5.0,0.0,-0.05,24.323220255890988,8.71518936637242,15.0
0.93,23.981348,8.013345,10.019363,5.0,0.0,-0.05,24.323220255890988,8.71518936637242,15.0
0.9400000000000001,23.980074,8.012846,10.795708,5.0,0.0,-0.05,24.323220255890988,8.71518936637242,15.0
0.9500000000000001,23.978893,8.012347,11.53416,5.0,0.0,-0.05,24.323220255890988,8.71518936637242,15.0
0.96,23.977804,8.011848,12.236569,5.0,0.0,-0.05,24.323220255890988,8.71518936637242,15.0
0.97,23.976799,8.01135,12.904699,5.0,0.0,-0.05,24.323220255890988,8.71518936637242,15.0
0.98,23.975876,8.010851,13.540223,5.0,0.0,-0.05,24.323220255890988,8.71518936637242,15.0
0.99,23.97503,8.010352,14.144734,5.0,0.0,-0.05,24.323220255890988,8.71518936637242,15.0
