Time,Tt_actual,wt_actual,Ts_actual,fa_dot,fw_dot,u3,Tt_ref,wt_ref,Ts_ref
0.0,24.0,8.0,18.0,0.0,0.0,0.0,24.0,8.0,15.0
0.1,24.00105,8.000224,17.516603,2.0,0.001,0.002,23.996800008533327,8.001999997916668,15.0
0.2,24.001883,8.000448,17.120934,2.0,0.001,0.002,23.99360006826645,8.003999983333355,15.0
0.30000000000000004,24.002535,8.000672,16.797062,2.0,0.001,0.002,23.99040023039834,8.005999943750158,15.0
0.4,24.00304,8.000896,16.53195,2.0,0.001,0.002,23.987200546126342,8.007999866667333,15.0
0.5,24.003426,8.001121,16.31493,2.0,0.001,0.002,23.984001066645334,8.009999739585368,15.0
0.6000000000000001,24.003714,8.001345,16.13727,2.0,0.001,0.002,23.980801843146917,8.011999550005063,15.0
0.7000000000000001,24.003922,8.001568,15.991822,2.0,0.001,0.002,23.977602926818598,8.013999285427609,15.0
0.8,24.004063,8.001791,15.872739,2.0,0.001,0.002,23.974404368842976,8.015998933354666,15.0
0.9,24.00415,8.002014,15.775232,2.0,0.001,0.002,23.971206220396905,8.017998481288442,15.0
1.0,24.008043,8.004346,9.5321045,0.1,0.003,0.023074165,23.968008532650693,8.01999791673177,15.0
1.1,24.01178,8.006678,3.35111,0.1,0.003,0.023074165,23.964811356767274,8.021997227188182,15.0
1.2000000000000002,23.99619,8.001697,12.24132,5.0,0.0,-0.05,23.9616147439014,8.023996400161996,15.0
1.3,23.989334,7.9967217,17.633736,5.0,0.0,-0.05,23.958418745198802,8.025995423158388,15.0
1.4000000000000001,23.98777,7.991753,20.90577,5.0,0.0,-0.05,23.955223411795394,8.02799428368347,15.0
1.5,23.989408,7.9867907,22.89241,5.0,0.0,-0.05,23.952028794816446,8.029992969244368,15.0
1.6,23.992996,7.9918284,24.095198,4.981892,0.0,0.05,23.948834945375754,8.031991467349307,15.0
1.7000000000000002,23.997774,7.99686,24.826408,4.981892,0.0,0.05,23.945641914574843,8.03398976550768,15.0
1.8,24.003273,7.9988985,25.271624,4.982023,0.0,0.02011372,23.942449753502142,8.035987851230129,15.0
1.9000000000000001,24.009209,8.000935,25.543465,4.982023,0.0,0.02011372,23.939258513232154,8.037985712028624,15.0
2.0,24.01541,8.001815,25.710173,4.9823074,0.0,0.008580267,23.93606824482466,8.039983335416542,15.0
2.1,24.021769,8.002694,25.81315,4.9823074,0.0,0.008580267,23.932878999323886,8.041980708908746,15.0
2.2,24.028229,8.002839,25.877638,4.994311,0.0,0.0012385187,23.929690827757693,8.043977820021654,15.0
2.3000000000000003,24.034746,8.002984,25.918669,4.994311,0.0,0.0012385187,23.926503781136752,8.04597465627333,15.0
2.4000000000000004,24.041298,8.002886,25.945505,4.9950624,0.0,-0.0011862272,23.923317910453747,8.047971205183556,15.0
2.5,24.047869,8.002788,25.963755,4.9950624,0.0,-0.0011862272,23.920133266682537,8.049967454273904,15.0
2.6,24.054445,7.997812,25.977428,5.0,0.0,-0.05,23.916949900777357,8.051963391067826,15.0
2.7,24.061014,7.992842,25.988838,5.0,0.0,-0.05,23.913767863671993,8.053959003090723,15.0
2.8000000000000003,24.067574,7.9882307,25.998823,5.0,0.0,-0.04647678,23.910587206278972,8.055954277870025,15.0
2.9000000000000004,24.074121,7.983625,26.007902,5.0,0.0,-0.04647678,23.90740797948874,8.057949202935275,15.0
3.0,24.080658,7.9790897,26.016417,5.0,0.0,-0.045829903,23.904230234168864,8.059943765818193,15.0
3.1,24.087183,7.9745603,26.024578,5.0,0.0,-0.045829903,23.901054021163198,8.061937954052771,15.0
3.2,24.093699,7.9714904,26.032335,5.0,0.0,-0.03127808,23.89787939129108,8.063931755175338,15.0
3.3000000000000003,24.100204,7.9684243,26.039686,5.0,0.0,-0.03127808,23.894706395346525,8.065925156724642,15.0
3.4000000000000004,24.1067,7.965023,26.046831,5.0,0.0,-0.03467304,23.8915350840974,8.067918146241933,15.0
3.5,24.113188,7.961626,26.053883,5.0,0.0,-0.03467304,23.88836550828461,8.06991071127103,15.0
3.6,24.119665,7.958269,26.06087,5.0,0.0,-0.03431269,23.88519771862131,8.071902839358408,15.0
3.7,24.126133,7.9549165,26.067808,5.0,0.0,-0.03431269,23.88203176579206,8.073894518053276,15.0
3.8000000000000003,24.13259,7.9511228,26.074772,5.0,0.0,-0.038768236,23.878867700452044,8.075885734907645,15.0
3.9000000000000004,24.139034,7.947334,26.081795,5.0,0.0,-0.038768236,23.875705573226234,8.07787647747642,15.0
4.0,24.145472,7.9450126,26.08866,5.0,0.0,-0.024129843,23.872545434708602,8.079866733317463,15.0
4.1000000000000005,24.151901,7.942694,26.09527,5.0,0.0,-0.024129843,23.869387335461298,8.081856489991683,15.0
