Time (s),LQR Tt,LQR wt,LQR Ts,Reference Tt,Reference wt
41.0,24.59506679577019,0.00781879621687639,21.258513922961107,24.347916048421144,0.00842407942434413
41.5,24.60874129242448,0.007844462960494855,24.945183280688138,24.331043552950064,0.008427357094737046
42.0,24.59330911269237,0.007870047097196017,8.816909123499904,24.313339198585727,0.008430567991453366
42.5,24.588016497254635,0.007895555738079292,21.2067630393939,24.29481404997331,0.00843371161279701
43.0,24.602998832675205,0.007920986371158836,24.894591235780968,24.275479684727678,0.008436787467583536
43.5,24.591606509541172,0.00794633537923618,8.767631346676435,24.255348186197747,0.008439795075216895
44.0,24.587876821821045,0.007971597511491513,21.160797028614567,24.234432135914787,0.008442733965764511
44.5,24.606005839136493,0.007996772239123217,24.850325742140758,24.212744605729384,0.008445603680030719
45.0,24.592609442229982,0.008021861258730464,8.723425852505372,24.19029914964194,0.008448403769628498
45.5,24.589608568464737,0.008046881356485847,21.11617787777157,24.167109795331882,0.008451133797049547
46.0,24.573518204952546,0.008071825361477158,7.580619317852799,24.143191035390803,0.008453793335732639
46.5,24.568363528614196,0.008096660785820574,20.743805860439853,24.11855781826508,0.008456381970130262
47.0,24.58741297216507,0.008121434186380542,24.663438709131977,24.093225538913572,0.008458899295773557
47.5,24.574451466642675,0.008146112294438552,8.606496767640564,24.067210029186267,0.008461344919335517
48.0,24.571846421970665,0.0081707367224241,21.01996014699224,24.04052754792991,0.008463718458692433
48.5,24.55643093757841,0.008195271511840562,7.490703360943549,24.013194770826725,0.008466019542983613
49.0,24.549147053985866,0.008219708087469572,20.655423544947126,23.98522877997269,0.008468247812669315
49.5,24.530658638792072,0.008244084711682776,7.347606543489576,23.956647053201756,0.008470402919586936
50.0,24.5253445210318,0.008268361153138646,20.579352104217655,23.927467453162773,0.008472484527005403
50.5,24.507773669578363,0.008292575898613014,7.292253256994735,23.897708216155934,0.008474492309677794
51.0,24.502616081481968,0.008316706675851271,20.530402742557335,23.86738794073566,0.008476425953892149
51.5,24.4827820648527,0.008340761876719834,7.244769651263484,23.836525576087126,0.008478285157520494
52.0,24.478519920837225,0.008364738547633453,20.483225353814888,23.80514041018362,0.008480069630066044
52.5,24.473059155566713,0.008388656719407956,14.056554572539163,23.773252057732197,0.008481779092708596
53.0,24.484008486556153,0.008412464971828274,22.493692106531856,23.740880447915135,0.00848341327834809
53.5,24.473127033882847,0.008436211416063379,7.783552201996757,23.708045811934824,0.008484971931646344
54.0,24.46877441340726,0.008459887349830579,20.598368552440096,23.67476867036994,0.00848645480906695
54.5,24.45483653143115,0.008483483224736856,7.190214895471538,23.641069820350744,0.00848786167891333
55.0,24.451298795634575,0.008506983470977933,20.393406540979512,23.606970322561555,0.00848919232136493
55.5,24.434723616363343,0.008480507358053878,7.113924098045748,23.572491488078498,0.008490446528511579
56.0,24.434128129141257,0.008504035025024262,20.361672446364867,23.537654865050794,0.008491624104385956
56.5,24.417988205469292,0.008477580568450466,7.096658906116364,23.502482225233855,0.00849272486499423
57.0,24.414009159082557,0.008451192911182558,20.362100175052063,23.466995550382652,0.008493748638344796
57.5,24.39588419857432,0.008424895949896998,7.107262368505355,23.431217018513816,0.008494695264475148
58.0,24.390756639472745,0.008398677840033716,20.374600732342522,23.395168990045132,0.00849556459547688
58.5,24.37176236616265,0.008372538454918154,7.120512448399362,23.35887399382097,0.008496356495518794
59.0,24.36689301486178,0.008346485007640415,20.388341493627205,23.32235471303253,0.008497070840868117
59.5,24.352064499897377,0.008320535888903496,7.135269127528712,23.28563397104154,0.008497707519909843
60.0,24.347634977513085,0.008294652794045102,20.403823915318956,23.248734717116438,0.008498266433164167
60.5,24.32930377648942,0.008268874303222748,7.15177351987826,23.2116800120898,0.008498747493302027
61.0,24.32461582138807,0.008243153197174646,20.41880638410848,23.17449301394609,0.008499150625158759
61.5,24.30789774163787,0.008217511956896033,7.165903135849966,23.137196963348654,0.008499475765745829
62.0,24.30224478277202,0.008191963987150636,20.433750385023743,23.099815169115082,0.008499722864260683
62.5,24.284184409570724,0.008166489023897548,7.179777675307932,23.062370993649935,0.00849989188209468
63.0,24.278325001443843,0.008141129961218158,20.446618707112414,23.02488783834402,0.008499982792839124
63.5,24.259686544000843,0.008115837335737112,7.193276410692478,22.987389128949275,0.008499995582289402
64.0,24.25380519559062,0.008090625891213604,20.458653236968587,22.949898300938436,0.008499930248447184
64.5,24.235463585979826,0.008065505648869487,7.205164223941225,22.91243878485863,0.008499786801520753
65.0,24.230386223330697,0.00804047211446863,20.470893638571162,22.875033991688046,0.008499565263923398
65.5,24.20812476588961,0.008015503719966727,7.216392809269472,22.837707298204837,0.008499265670269917
66.0,24.202084711325384,0.007990609025284383,20.481543600093914,22.800482032377396,0.008498888067371209
66.5,24.182696948638142,0.00796581044162572,7.227296019412577,22.763381458785126,0.00849843251422696
67.0,24.175467282254765,0.007941082143273489,20.490630113035984,22.726428764078854,0.008497899082016421
67.5,24.152214403381386,0.007916428236609981,7.23573517884533,22.689647042489902,0.00849728785408729
68.0,24.146425400083068,0.007891853387068076,20.498556532799025,22.653059281396967,0.008496598925942688
68.5,24.12840857498937,0.007867360385202457,7.244973001795673,22.61668834695975,0.008495832405226235
69.0,24.082014012144747,0.007842963025218403,3.2860455257924763,22.580556969828354,0.008494988411705233
69.5,24.069917895783888,0.00781862489815953,19.313505654007507,22.544687730937355,0.008494067077251954
70.0,24.045087309556234,0.007794361889440193,6.879632321228748,22.509103047393467,0.00849306854582303
70.5,24.034505709691107,0.007770175968609266,20.386693252023193,22.47382515846557,0.008491992973436968
71.0,24.012582364763084,0.007746099484696279,7.2032966562841505,22.438876111685904,0.008490840528149763
71.5,23.970620030385298,0.0077220947074933145,3.265324002154008,22.40427774907106,0.008489611390028648
72.0,23.95766430114375,0.007698153370700637,19.299464963232744,22.370051693471453,0.008488305751123951
72.5,23.93530636018933,0.007674282091977752,6.86833062719789,22.33621933505772,0.008486923815439099
73.0,23.89011058121551,0.007650515287894198,3.1541174522601843,22.302801817952588,0.008485465798898726
73.5,23.87610408926782,0.007626813944368992,19.253896020931325,22.26982002701645,0.008483931929314953
74.0,23.851788085037185,0.0076032013620036185,6.840820835925131,22.237294574795044,0.00848232244635178
74.5,23.843068288830224,0.007579678282962425,20.354001193067656,22.20524578863726,0.00848063760148765
75.0,23.819814584748073,0.00755621458966297,7.1714588449932695,22.17369369799121,0.008478877657976142
75.5,23.77292392170926,0.007532818623681313,3.2326985475032743,22.142658021886483,0.008477042890804847
76.0,23.759368686332426,0.007509497891585973,19.26485345225932,22.11215815661039,0.008475133586652406
76.5,23.73620307791597,0.007486259584907663,6.831750468445252,22.08221316358592,0.008473150043843707
77.0,23.686462586557898,0.007463109012040928,3.1153557292511866,22.052841757458957,0.008471092572303279
77.5,23.672322822170823,0.007439996515634203,19.213525068929613,22.02406229440225,0.008468961493506864
78.0,23.64702387236247,0.007416969130609792,6.800146495212175,21.995892760643397,0.008466757140431188
78.5,23.640732254805464,0.0073940296206816076,20.313222494176053,21.968350761224038,0.008464479857501934
79.0,23.619171473442584,0.007371167495861422,7.131640347713862,21.941453508997284,0.00846213000053993
79.5,23.569579366717534,0.0073483708211324215,3.191821248391374,21.915217813870232,0.008459707936705538
80.0,23.55211763332516,0.007325647361647721,19.221814050812803,21.889660072298327,0.008457214044441313
80.5,23.528051786131666,0.00730299227949022,6.788020554752576,21.86479625703811,0.008454648713412841
81.0,23.486871489013996,0.0072804145337981825,6.213668562037536,21.840641907164763,0.00845201234444788
81.5,23.475443564863674,0.007257908497027319,20.10992024347777,21.817212118360708,0.008449305349473715
82.0,23.451419816955184,0.0072354774889316345,7.040338111936551,21.794521533481266,0.008446528151452803
82.5,23.400154174595638,0.007213126676310594,3.13247989987338,21.772584333403383,0.008443681184316688
83.0,23.385706830810403,0.007190842017453405,19.172839534604446,21.751414228163018,0.00844076489289819
83.5,23.35947151704273,0.007168640561635394,6.740852942803409,21.73102444838683,0.00843777973286191
84.0,23.34960352767406,0.0071464951493786545,20.24698619796092,21.711427737023463,0.00843472617063303
84.5,23.322553018919987,0.007124424059246959,7.060718986169343,21.692636341379618,0.008431604683324437
85.0,23.278584348842514,0.007102436221463109,3.119784449659757,21.674662005465887,0.008428415758662173
85.5,23.259642508097077,0.007080510164029061,19.150459895087703,21.657515962657126,0.008425159894909226
86.0,23.230468169716197,0.007058640093920345,6.713200716888975,21.64120892867196,0.008421837600787687
86.5,23.217720117136217,0.007036839482886659,20.216273516582117,21.625751094875817,0.00841844939539925
87.0,23.193212320394277,0.007015124824540916,7.028898355402415,21.611152121911644,0.008414995808144114
87.5,23.183741626005556,0.0069934882388083775,20.31003512501282,21.597421133662326,0.008411477378638264
88.0,23.156871162677717,0.006971925893037771,7.057270630821657,21.584566711548558,0.00840789465662915
88.5,23.11082566918288,0.0069504311877541195,3.095231635013821,21.572596889165727,0.008404248201909796
89.0,23.09282064246434,0.00692901234207037,19.119265603616626,21.56151914726319,0.008400538584231334
89.5,23.063558914378156,0.0069076411572294,6.680407698124791,21.55134040906904,0.008396766383213981
90.0,23.051176496385853,0.006886338567390254,20.182738866879205,21.54206703596332,0.008392932188256468
90.5,23.023457199237765,0.006865133155618808,6.993999183040977,21.533704823502354,0.00838903659844396
91.0,23.01257013795099,0.006843974072903149,20.27315493473636,21.52625899779673,0.008385080222454438
91.5,22.987536308356354,0.006822888015078375,7.019126729884185,21.519734212245144,0.0083810636784636
92.0,22.938488320402747,0.006801885122543129,3.056816186172144,21.514134544626174,0.008376987594048277
92.5,22.92138720872201,0.006780937700463602,19.079491444842517,21.509463494549802,0.00837285260608836
93.0,22.89526370606596,0.0067600473013280345,6.641518840625457,21.505723981270283,0.008368659360667309
93.5,22.880102358475586,0.006739241953292897,20.14311824745662,21.50291834186168,0.00836440851297119
94.0,22.853212512780555,0.006718491607480277,6.95397071129886,21.501048329757307,0.008360100727186306
94.5,22.838657699418462,0.0066978046793578,20.2322510858952,21.500115113653848,0.008355736676395423
95.0,22.810945719452207,0.006677197403028109,6.975140796648775,21.500119276780996,0.008351317042472595
95.5,22.796066299170953,0.006656647618284463,20.232779236878656,21.501060816536935,0.008346842515976637
96.0,22.768369056929274,0.006636171090822349,6.970276409199409,21.502939144489957,0.008342313796043204
96.5,22.75603562352622,0.006615750206335141,20.227177721001787,21.50575308674624,0.008337731590275576
97.0,22.73021620354527,0.0065954104215142795,6.965500730304639,21.50950088468347,0.00833309661463408
97.5,22.71784903095134,0.006575151046929946,20.222709844220102,21.51418019604993,0.00832840959332423
98.0,22.6897099390415,0.006554936865087893,6.960426889171561,21.51978809642834,0.008323671258683572
98.5,22.676457636351394,0.006534787986432658,20.216396833086712,21.5263210810635,0.008318882351067251
99.0,22.648469091459372,0.00651471002958964,6.953297135986501,21.53377506705268,0.008314043618732342
99.5,22.63765663976408,0.006494691541653058,20.210572529131127,21.54214539589727,0.008309155817720924
100.0,22.60789399956871,0.006474730441514883,6.947289828892394,21.551426836414205,0.008304219711741966
100.5,22.592545323088117,0.0064548553832356895,20.202240940751835,21.561613588005294,0.008299236072051979
101.0,22.56432602937542,0.006435034659554155,6.938702159138236,21.572699284282375,0.008294205677334528
101.5,22.549358085943968,0.006415271568228792,20.194167887424662,21.58467699704614,0.008289129313578555
102.0,22.525137745096377,0.006395579659741768,6.930848709800365,21.597539240615998,0.008284007773955566
102.5,22.511590921406725,0.006375946527645543,20.18802479633444,21.6112779765084,0.008278841858695709
103.0,22.48181010251358,0.006356379245533567,6.923429181143961,21.625884618460635,0.008273632374962732
103.5,22.466557226054327,0.006336883055534858,20.178800401233357,21.641350037796943,0.008268380136727873
104.0,22.439736049135366,0.006317442923458805,6.913874819568189,21.657664569133665,0.008263085964642666
104.5,22.42380857061729,0.006298063257680908,20.1701001877072,21.67481801641977,0.008257750685910732
105.0,22.39374143710826,0.006278744865636492,6.903697984443291,21.69279965930908,0.008252375134158517
105.5,22.380304277923894,0.006309405183216689,20.14578907652787,21.71159825986011,0.008246960149305045
106.0,22.353139912804444,0.006339985154139713,6.855914040620398,21.731202069559444,0.008241506577430682
106.5,22.33913196749095,0.006370455990466853,20.084232832151663,21.751598836664147,0.008236015270644942
107.0,22.31001571379912,0.006400830153689319,6.78965273836698,21.772775813858726,0.008230487086953333
107.5,22.294518544288216,0.006431117200638461,20.01451430685763,21.794719766221768,0.008224922890123314
108.0,22.267817634819163,0.006461303901716699,6.719532574558851,21.817416979497356,0.008219323549549316
108.5,22.253138133227374,0.006491382158050695,19.946985370206825,21.84085326866602,0.008213689940116915
109.0,22.247892024247825,0.006521356686149769,16.862621380218812,21.865013986809913,0.008208022942066122
109.5,22.254872115219012,0.0065512275972662935,22.941813953585125,21.889884034266657,0.008202323440853851
110.0,22.236489562303895,0.006580998383767865,7.5234394793444554,21.915447868066153,0.008196592327015573
110.5,22.22748844453237,0.006610697085943819,20.121705345300462,21.941689511644412,0.008190830496026166
111.0,22.23036749829828,0.006640284880191791,20.461215207782477,21.9685925648284,0.008185038848159997
111.5,22.206301739510447,0.006669782399372178,6.73119152199345,21.996140214085607,0.008179218288350266
112.0,22.196920399859113,0.006699184225982756,19.831772374307796,22.024315243031964,0.008173369726047597
112.5,22.2088523016811,0.006728483378992377,23.728036805683985,22.05310004319152,0.008167494075077952
113.0,22.19109145152182,0.006757684250946447,7.65877823040843,22.082476625001153,0.008161592253499843
113.5,22.180205115292665,0.006786782723769202,20.06265931593213,22.112426629053488,0.008155665183460883
114.0,22.191914815010524,0.006815807356305338,23.750698509982815,22.1429313375709,0.008149713791053708
114.5,22.17319831353955,0.006844736276979091,7.6193383317109245,22.173971686103542,0.008143739006171272
115.0,22.164746027635264,0.006873559134126286,20.006505056852284,22.20552827544399,0.008137741762361558
115.5,22.177366004788688,0.006902280594731489,23.689624976045206,22.237581383751113,0.00813172299668171
116.0,22.161771651379212,0.006930931678681762,7.558456752607533,22.270110978875593,0.00812568364955162
116.5,22.155565433983707,0.006959488387441354,19.945733626852018,22.303096730879364,0.008119624664606992
117.0,22.16970806410871,0.006987949028623898,23.630948680715868,22.336518024741153,0.008113546988551892
117.5,22.15263571417459,0.007016318718714173,7.499512598970281,22.370353973240213,0.008107451571010843
118.0,22.14314998954829,0.00704458457200684,19.886283272514696,22.404583430010128,0.008101339364380433
118.5,22.15653249286852,0.0070727685589317925,23.571164114577634,22.439185002754645,0.008095211323680514
119.0,22.17643570622415,0.007100841893744509,24.667159986759604,22.474137066617125,0.008089068406404975
119.5,22.165781344215603,0.007128840326513622,7.767236483422252,22.50941777769539,0.008082911572372146
120.0,22.1604370730321,0.007156742793224709,19.92796853702206,22.545005086693454,0.008076741783574816
120.5,22.177400259462324,0.007184564839627255,23.546639182114205,22.580876752701613,0.008070560004029934
121.0,22.19857852831508,0.0072123159979971445,24.624113318656836,22.61701035709628,0.008064367199627975
121.5,22.18241342474448,0.007239939933436819,7.717001346667459,22.65338331755091,0.008058164337982029
122.0,22.17979369163477,0.007267488194833248,19.87561700889151,22.689972902149215,0.00805195238827661
122.5,22.19094056532589,0.00729496502169495,23.492370321201996,22.726756243591858,0.008045732321116219
123.0,22.2128002298002,0.007322332731792936,24.568837297523483,22.763710353487784,0.008039505108373694
123.5,22.23732412021773,0.007349608605007312,24.890919185832686,22.800812136721223,0.008033271723038362
124.0,22.226997471291646,0.007376787897464646,7.76158745800177,22.838038405885367,0.008027033139063992
124.5,22.22253047814867,0.0074038944316805345,19.854580083615495,22.875365895773754,0.008020790331216646
125.0,22.238350838088643,0.007430920653416116,23.45234948143067,22.91277127792027,0.008014544274922342
125.5,22.263873998649775,0.007457842168004514,24.525675225123564,22.950231175178665,0.008008295946114675
126.0,22.285999338872582,0.007484685246614879,24.846693227823437,22.98772217633253,0.008002046321082304
126.5,22.273530314932657,0.007511431943502142,7.715979310204332,23.025220850726527,0.007995796376316425
127.0,22.271166552766466,0.007538088774603068,19.808911142672912,23.06270376290979,0.007989547088358197
127.5,22.28528936555749,0.007564666687328477,23.40781373619749,23.100147487282335,0.007983299433646146
128.0,22.30774615759548,0.007591167214152988,24.480336918009627,23.137528622735267,0.007977054388363611
128.5,22.336422557644454,0.00761756943370143,24.802871120772828,23.17482380727574,0.00797081292828621
129.0,22.336705123205213,0.007643874348735619,13.542739298621404,23.21200973262743,0.007964576028629385
129.5,22.343266304869182,0.007670114258939443,21.52763013627382,23.249063158797437,0.007958344663896015
130.0,22.366495545213485,0.00769626444207427,23.9060614342343,23.285960928600552,0.007952119807724166
130.5,22.39271728970786,0.007722326607272757,24.617704117372124,23.322679982131724,0.007945902432734946
131.0,22.412590235113523,0.007748291961667089,21.949169827241576,23.35919737117775,0.007939693510380551
131.5,22.432729959743263,0.007774193393669524,24.034026161674213,23.39549027355917,0.007933494010792465
132.0,22.44299520309355,0.0078000063658319905,16.746329759062196,23.431536007393376,0.007927304902629887
132.5,22.457612284907352,0.007825736503685782,22.475539571227802,23.467312045270067,0.007921127152928377
133.0,22.47980838859523,0.00785138585337137,24.183126015559143,23.502796028330128,0.007914961726948753
133.5,22.469144399097054,0.007876941617390162,7.467325218595736,23.5379657802392,0.007908809588026285
134.0,22.4649419356376,0.007902416872582826,19.68426504916399,23.572799321047164,0.00790267169742016
134.5,22.483220796232736,0.00792781494921569,23.32032502571134,23.607274880924898,0.0078965490141633
135.0,22.506767469079158,0.00795311664945563,24.40665065834184,23.641370913769702,0.007890442494912506
135.5,22.53491504169902,0.007978335330718477,24.733232147390297,23.675066110670926,0.00788435309379899
136.0,22.56394848079551,0.008003482623360212,24.835211155840604,23.708339413227332,0.007878281762279282
136.5,22.592821105134753,0.008028553326761475,24.8702117424454,23.741170026707913,0.007872229448986584
137.0,22.587375033579388,0.008053551750517715,7.659153131941718,23.773537433047927,0.007866197099582533
137.5,22.585573935594383,0.008078453699107058,19.730245150862938,23.805421403672018,0.007860185656609451
138.0,22.607814469460806,0.008103269639219379,23.325587499104866,23.83680201213641,0.007854196059343073
138.5,22.63423748046985,0.008128017840558582,24.400639197013582,23.8676596465823,0.007848229243645786
139.0,22.661460621844927,0.008152683650323251,24.72474761853741,23.897975021992618,0.007842286141820401
139.5,22.69146241151465,0.00817727328317757,24.82610980810967,23.927729192244534,0.00783636768246449
140.0,22.721619333124984,0.008201788647016801,24.862322855177407,23.95690356195019,0.007830474790325283
140.5,22.718997813245377,0.008226223629648713,8.588114039904884,23.985479898078182,0.00782460838615519
141.0,22.71944057330426,0.008250573563044972,20.00481506907015,24.013440341348634,0.007818769386567927
141.5,22.738575941544358,0.008274837785783683,23.404629083893184,24.040767417394648,0.007812958703895301
142.0,22.767556724060032,0.008299030180453186,24.421641097506573,24.067444047683228,0.007807177246044656
142.5,22.79725163097413,0.008323160993516737,24.72948684138993,24.093453560188813,0.0078014259163570205
143.0,22.828300826057248,0.008347199519638346,24.827913481520334,24.11877969981273,0.007795705613465955
143.5,22.85935136253067,0.008371154911929427,24.864123493955336,24.143406638542118,0.0077900172311571505
144.0,22.868528071323983,0.008395041862151741,14.107639855976858,24.167318985341907,0.007784361658228768
144.5,22.878549639627536,0.008418822326030488,21.661378125512343,24.19050179577373,0.007778739778352574
145.0,22.902959093371134,0.008442551038227787,23.913630791114787,24.2129405813357,0.007773152469935859
145.5,22.932718122088932,0.008466195196732001,24.589199195627643,24.23462131851726,0.0077676006059841955
146.0,22.959692979649382,0.008489762387937723,24.796019941924612,24.255530457563403,0.007762085053965032
146.5,22.977447656414384,0.008513256178746624,18.744867487278505,24.275654930942846,0.00775660667567215
147.0,22.99652226503456,0.008536676077275122,23.054134498462204,24.294982161514813,0.007751166327091013
147.5,23.025613557074845,0.008559997804306623,24.342993935367687,24.313500070389324,0.007745764858265015
148.0,23.05280643520709,0.008583265930802197,22.968013879529533,24.331197084476113,0.007740403113162674
148.5,23.08160447183596,0.008606434866382214,24.326766683328607,24.348062143717442,0.007735081929545753
149.0,23.075894831440152,0.008629553128496411,7.511191211894264,24.364084708000263,0.007729802138838366
149.5,23.07881860327088,0.008652586990350998,19.70253513327259,24.379254763743457,0.00772456456599707
150.0,23.101985793744763,0.008675557965292926,23.336541395233414,24.393562830155993,0.0077193700293819644
150.5,23.130289954039167,0.008698443312570532,24.423425159124317,24.406999965162107,0.0077142193406288286
