Time (s),MPC Tt,MPC wt,MPC Ts,Reference Tt,Reference wt
1134.0,24.606580291310816,0.008999908254613082,12.0054152840582,24.5,0.0095
1134.5,24.607082302356687,0.008999885061219086,12.005634617600643,24.5,0.0095
1135.0,24.605560389073972,0.008999909630650659,12.005201691298721,24.5,0.0095
1135.5,24.609629459913283,0.008999917432949544,12.006582969658927,24.5,0.0095
1136.0,24.605518694580827,0.008999874492081816,12.004687839381452,24.5,0.0095
1136.5,24.605865561352086,0.00899988342141006,12.005731845455967,24.5,0.0095
1137.0,24.601563576144688,0.008999914289146888,12.004525983932192,24.5,0.0095
1137.5,24.602655779127552,0.008999872397168924,12.005693201007512,24.5,0.0095
1138.0,24.600926050396925,0.008999904920118117,12.004929235868044,24.5,0.0095
1138.5,24.603779091306283,0.008999862258088045,12.005957583255848,24.5,0.0095
1139.0,24.603689986888956,0.008999884231729765,12.005287142360856,24.5,0.0095
1139.5,24.607163594967727,0.008999917534130248,12.006185283901868,24.5,0.0095
1140.0,24.605038718710137,0.008999890157643258,12.004968490335619,24.5,0.0095
1140.5,24.608553824528407,0.008999894309885547,12.006372744113948,24.5,0.0095
1141.0,24.605966621077158,0.008999859852908172,12.004996980438513,24.5,0.0095
1141.5,24.606079094382597,0.008999897139766636,12.005642261180496,24.5,0.0095
1142.0,24.602068582786572,0.008999915009010614,12.004592919171667,24.5,0.0095
1142.5,24.597854529022758,0.008999904131456748,12.004387748988728,24.5,0.0095
1143.0,24.599753060096234,0.008999904467823868,12.00563270898802,24.5,0.0095
1143.5,24.59494991193712,0.008999874756701422,12.003950785982077,24.5,0.0095
1144.0,24.59029756613929,0.008999906699108207,12.003776035402476,24.5,0.0095
1144.5,24.58788226928615,0.008999874500770286,12.00402793034923,24.5,0.0095
1145.0,24.59033438674277,0.008999880884131306,12.004880606385923,24.5,0.0095
1145.5,24.588514997995794,0.008999866063019973,12.003870079526992,24.5,0.0095
1146.0,24.589759191769392,0.008999902486020093,12.004457897030077,24.5,0.0095
1146.5,24.58980756021697,0.008999877274236345,12.004191551736529,24.5,0.0095
1147.0,24.592139193366734,0.008999880257106652,12.00469415515898,24.5,0.0095
1147.5,24.594165928793466,0.008999861934121788,12.00471916150033,24.5,0.0095
1148.0,24.593197012864408,0.008999881416836985,12.004161245718727,24.5,0.0095
1148.5,24.592485250420054,0.00899991790827676,12.004250317156227,24.5,0.0095
1149.0,24.593724648364425,0.008999886853097416,12.004682662813257,24.5,0.0095
1149.5,24.591771552508295,0.008999901119436353,12.004003640633636,24.5,0.0095
1150.0,24.593563117544623,0.008999864342430044,12.00480270123929,24.5,0.0095
1150.5,24.59250301418717,0.008999883724509439,12.004199373826578,24.5,0.0095
1151.0,24.58988967152128,0.0089998623099758,12.003826712811492,24.5,0.0095
1151.5,24.59449994152838,0.00899987608606739,12.005349873937996,24.5,0.0095
1152.0,24.598782711062366,0.008999905037815772,12.005395586871318,24.5,0.0095
1152.5,24.595573207719763,0.008999913401501256,12.003904091346689,24.5,0.0095
1153.0,24.591363734833926,0.008999883086234568,12.00367366361142,24.5,0.0095
1153.5,24.588696505284265,0.008999916767677012,12.00388215101405,24.5,0.0095
1154.0,24.590168787256957,0.008999907476434066,12.004637680387622,24.5,0.0095
1154.5,24.59249360657193,0.008999910060817797,12.00477870555168,24.5,0.0095
1155.0,24.598174710338437,0.008999912856266895,12.005594989410316,24.5,0.0095
1155.5,24.603707985261597,0.008999896060785195,12.005843318961238,24.5,0.0095
1156.0,24.60096460160659,0.008999863071909931,12.00427779969774,24.5,0.0095
1156.5,24.60548740396074,0.008999881136121888,12.0061005237448,24.5,0.0095
1157.0,24.602751199965148,0.008999903653823117,12.0045768225911,24.5,0.0095
1157.5,24.600670202524345,0.008999893246183837,12.004756272421067,24.5,0.0095
1158.0,24.601804907456888,0.008999906843708877,12.005460862788643,24.5,0.0095
1158.5,24.602877388287435,0.008999874229385774,12.005463563202401,24.5,0.0095
