Time,Tt,wt,Ts,PINN_Tt,PINN_wt,PINN_Ts
7.7,23.12094,8.009297,20.912115,24.449306,8.77378,24.373314
7.800000000000001,23.123322,8.009414,20.943352,24.449625,8.7709255,24.36304
7.9,23.125723,8.00953,20.974354,24.449928,8.768096,24.352886
8.0,23.128145,8.009646,21.005123,24.450222,8.765305,24.342884
8.1,23.130587,8.009763,21.035662,24.450493,8.762547,24.33303
8.200000000000001,23.133047,8.009879,21.065971,24.45076,8.759829,24.323326
8.3,23.135527,8.009995,21.096052,24.451012,8.757147,24.313795
8.4,23.138025,8.010112,21.125906,24.451258,8.754509,24.304422
8.5,23.140543,8.010227,21.155535,24.451479,8.75191,24.295223
8.6,23.14308,8.010343,21.18494,24.451693,8.749355,24.2862
8.700000000000001,23.145636,8.010458,21.214123,24.4519,8.746843,24.277336
8.8,23.14821,8.010573,21.243084,24.452091,8.744374,24.268658
8.9,23.150805,8.010689,21.271824,24.452278,8.741949,24.260147
9.0,23.153416,8.010804,21.300346,24.452442,8.739565,24.251814
9.1,23.156046,8.01092,21.328651,24.45261,8.7372265,24.243647
9.200000000000001,23.158695,8.011035,21.356739,24.452759,8.734934,24.235655
9.3,23.161364,8.011149,21.384613,24.452904,8.732685,24.227829
9.4,23.16405,8.011264,21.412273,24.453041,8.7304735,24.220158
9.5,23.166754,8.011378,21.439722,24.453167,8.728308,24.212654
9.600000000000001,23.169476,8.011493,21.466959,24.453281,8.72618,24.205307
9.700000000000001,23.172216,8.011607,21.493986,24.453392,8.724094,24.19812
9.8,23.174974,8.011722,21.520805,24.453495,8.722049,24.191074
9.9,23.177752,8.011836,21.547419,24.45359,8.72004,24.18418
10.0,23.180546,8.0119505,21.573826,24.453678,8.71807,24.177433
10.100000000000001,23.183357,8.012064,21.600027,24.453758,8.716135,24.170826
10.200000000000001,23.186186,8.012177,21.626024,24.453844,8.714237,24.164341
10.3,23.189034,8.012291,21.65182,24.45391,8.712372,24.157993
10.4,23.191898,8.012404,21.677414,24.453972,8.71054,24.151775
10.5,23.19478,8.012518,21.702808,24.454035,8.708743,24.14568
10.600000000000001,23.19768,8.012631,21.728004,24.454082,8.706974,24.139694
10.700000000000001,23.200596,8.012745,21.753002,24.454134,8.70524,24.13383
10.8,23.20353,8.012858,21.777803,24.454178,8.703532,24.128069
10.9,23.20648,8.012971,21.802408,24.454227,8.701849,24.122421
11.0,23.209448,8.013083,21.826818,24.454254,8.700199,24.116863
11.100000000000001,23.212431,8.013196,21.851036,24.454283,8.698573,24.111408
11.200000000000001,23.215431,8.013309,21.875061,24.454315,8.69697,24.106049
11.3,23.218449,8.013421,21.898893,24.45434,8.6953945,24.100779
11.4,23.221483,8.013534,21.922537,24.454357,8.69384,24.095594
11.5,23.224533,8.013646,21.94599,24.454376,8.692308,24.090496
11.600000000000001,23.2276,8.013758,21.969255,24.454391,8.690796,24.08547
11.700000000000001,23.230682,8.013869,21.992334,24.454403,8.689301,24.08052
11.8,23.233782,8.013981,22.015226,24.454403,8.687832,24.075645
